2018,100,Wendell Carter Jr.,CHI,13,44,47,10,10.3,7,1.8,0.6,1.3,1.5,54.1,0.1,0.001,19.2,10,0,0,0
2018,100,Will Barton,DEN,2,6,45,4,10.3,4,2.7,0.2,0.5,1.3,52.2,1.8,0.001,22.9,8.2,0,0,0
2018,100,Malik Beasley,DEN,2,45,45,31,10.3,2.6,1.2,0.6,0.1,0.6,60.9,1.9,0.002,16,8.8,0,0,0
2018,100,Dario Saric,MIN,11,45,46,25,10.3,5.7,1.6,0.5,0.1,1.3,54.3,1.4,0.002,17.2,8.6,0,0,0
2018,100,Malik Monk,CHA,8,43,46,20,10.2,1.7,1.8,0.6,0.2,1.3,52.8,1.6,0.001,24.2,7.9,0,0,0
2018,100,Elfrid Payton,NOP,12,16,47,11,10.2,3.8,5.6,1.3,0.1,2.6,54,0.8,0.001,18.4,8.9,0,0,0
2018,100,Alec Burks,SAC,10,45,47,13,10.2,3.8,2,0.6,0.4,1.1,51.8,1.1,0,19.8,8.9,0,0,0
2018,100,Fred VanVleet,TOR,2,42,48,31,10.2,2.6,4.5,0.9,0.3,1.2,52.2,1.6,0.002,17.5,9.1,0,0,0
2018,100,Dewayne Dedmon,ATL,12,36,46,11,10.1,7.5,1.3,1,1,1.4,57.7,1.2,0.001,16.8,10.3,0,0,0
2018,100,Marvin Williams,CHA,8,45,46,22,10.1,5.6,1.2,0.9,0.8,0.5,55.2,2,0.002,14.9,8.4,0,0,0
2018,100,Danny Green,TOR,2,46,48,33,10,4.2,1.3,0.9,0.8,1.1,59.6,2.3,0.003,13.6,6.8,0,0,0
2018,100,Kentavious Caldwell-Pope,LAL,9,48,48,25,10,2.7,1.1,0.8,0.1,0.7,56.5,1.5,0.001,15.9,7.8,0,0,0
2018,100,Nemanja Bjelica,SAC,10,47,47,24,10,5.8,2.1,0.7,0.8,1.2,59.6,1.4,0.001,16.4,9.9,0,0,0
2018,100,Allonzo Trier,NYK,14,38,45,9,9.9,2.8,1.9,0.4,0.3,1.8,54.5,0.6,0.001,20.2,8.6,0,0,0
2018,100,Lonzo Ball,LAL,9,47,48,25,9.9,5.3,5.4,1.5,0.4,2.2,48.7,1.6,0.002,16.7,8.7,0,0,0
2018,100,Monte Morris,DEN,2,45,45,31,9.9,2.5,3.9,1,0,0.6,55.3,1.1,0.002,16.8,11.1,0,0,0
2018,100,Shai Gilgeous-Alexander,LAC,7,46,46,25,9.8,2.7,2.9,1,0.6,1.8,54.6,0.5,0.001,17.4,7.4,0,0,0
2018,100,Garrett Temple,LAC,7,47,46,19,9.7,3.1,1.4,1,0.5,1.1,55.4,1.6,0.002,14.1,5.7,0,0,0
2018,100,Al-Farouq Aminu,POR,4,48,48,29,9.6,8.1,1.1,1,0.4,0.8,57,1.4,0.002,13,9.5,0,0,0
2018,100,Josh Jackson,PHX,15,48,48,11,9.6,4,2.3,1,0.5,2.4,47.5,0.7,0.001,23.2,6.7,0,0,0
2018,100,Darren Collison,IND,3,46,46,31,9.5,2.9,5.6,1.5,0.2,1.5,55.7,1,0.002,15.8,10.5,0,0,0
2018,100,Damyean Dotson,NYK,14,36,45,5,9.5,3.6,1.3,0.9,0.1,0.7,53.9,1.4,0.001,15.3,8.2,0,0,0
2018,100,Dion Waiters,MIA,7,8,45,4,9.5,2.4,1.9,0.4,0.1,1,52.6,1.5,0.002,26.3,12.2,0,0,0
2018,100,Tony Parker,CHA,8,41,46,22,9.5,1.5,3.9,0.4,0.1,1.3,50.1,0.2,0.001,24.2,10.4,6,0,0
2018,100,Allen Crabbe,BKN,6,28,48,11,9.5,3.5,1.1,0.6,0.3,1.1,50.1,2.3,0.001,16.4,4.9,0,0,0
2018,100,Rodions Kurucs,BKN,6,31,48,20,9.5,3.5,0.7,0.6,0.3,1.1,60.8,0.9,0.001,17.6,8.3,0,0,0
2018,100,Gerald Green,HOU,5,42,46,24,9.4,2.7,0.6,0.4,0.3,0.8,56.4,2.2,0.001,18,6.3,0,0,0
2018,100,Rondae Hollis-Jefferson,BKN,6,37,48,18,9.4,5.6,1.8,0.8,0.5,1.1,46,0.2,0.001,20.4,8.3,0,0,0
2018,100,Cody Zeller,CHA,8,35,46,18,9.3,6.2,2.1,0.7,0.8,1.3,61.8,0.1,0.001,15.3,9.8,0,0,0
2018,100,Trey Lyles,DEN,2,43,45,30,9.3,4.3,1.4,0.5,0.4,1.2,50.5,0.8,0.002,22.8,9.8,0,0,0
2018,100,Patty Mills,SAS,6,48,48,27,9.3,2.4,2.9,0.7,0.2,1.1,56.9,1.7,0.001,16.3,8,0,0,0
2018,100,Rodney McGruder,LAC,7,44,46,21,9.2,3.9,2.2,0.6,0.2,1.3,51.7,1.5,0.002,15.4,6.9,0,0,0
2018,100,Kevin Huerter,ATL,12,43,46,14,9.2,3.2,2.6,0.8,0.4,1.6,53.8,1.7,0.002,14.7,6.2,0,0,0
2018,100,Josh Hart,LAL,9,48,48,25,9.1,4.1,1.5,1.1,0.6,1,53.8,1.6,0.002,13.7,7,0,0,0
